Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0014,01:17:32 04/01/2011, CCI,  3.8,46 54.72849N,017 41.80707E,0.7,12
0015,01:17:35 04/01/2011, CCI,  2.0,46 54.72858N,017 41.80685E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:29:38 04/01/2011, CCI, 13.4,46 54.76971N,017 41.83337E,0.7,12
0002,01:29:43 04/01/2011, CCI,  9.1,46 54.77037N,017 41.83311E,0.7,12
0003,01:29:48 04/01/2011, CCI, 24.9,46 54.77057N,017 41.83339E,0.7,12
0004,01:30:03 04/01/2011, CCI, 27.3,46 54.77001N,017 41.83348E,0.8,12
0005,01:30:12 04/01/2011, CCI,  5.3,46 54.76852N,017 41.83355E,0.8,12
0006,01:30:25 04/01/2011, CCI, 26.2,46 54.76891N,017 41.83276E,0.7,12
0007,01:30:31 04/01/2011, CCI, 11.9,46 54.76887N,017 41.83412E,0.7,12
0008,01:31:09 04/01/2011, CCI, 10.5,46 54.76933N,017 41.83435E,0.7,12
0009,01:31:23 04/01/2011, CCI, 25.7,46 54.76939N,017 41.83463E,0.8,12
0010,01:32:05 04/01/2011, CCI, 22.8,46 54.76873N,017 41.83418E,0.7,12
0011,01:32:16 04/01/2011, CCI, 10.2,46 54.77061N,017 41.83268E,0.8,12
0012,01:32:36 04/01/2011, CCI, 21.7,46 54.76894N,017 41.83128E,0.8,12
0013,01:32:49 04/01/2011, CCI, 18.0,46 54.76715N,017 41.83344E,0.7,12
0014,01:33:04 04/01/2011, CCI,  8.6,46 54.76827N,017 41.83461E,0.7,12
0015,01:33:52 04/01/2011, CCI, 25.7,46 54.76980N,017 41.83597E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,01:36:50 04/01/2011, CCI,  1.1,----.------,-----.------,-.-,--
0002,01:36:57 04/01/2011, CCI, 14.0,46 54.77194N,017 41.81738E,0.7,12
0003,01:37:03 04/01/2011, CCI,  7.0,46 54.77097N,017 41.81803E,0.7,12
0004,01:37:09 04/01/2011, CCI,  8.8,46 54.77139N,017 41.81855E,0.7,12
0005,01:37:14 04/01/2011, CCI,  8.6,46 54.77207N,017 41.81840E,0.7,12
0006,01:37:20 04/01/2011, CCI,  2.7,46 54.77250N,017 41.81891E,0.7,12
0007,01:37:26 04/01/2011, CCI,  3.1,46 54.77253N,017 41.81762E,0.7,12
0008,01:37:54 04/01/2011, CCI,  4.1,46 54.77249N,017 41.81786E,0.7,12
0009,01:37:59 04/01/2011, CCI,  4.9,46 54.77239N,017 41.81413E,0.7,12
0010,01:38:15 04/01/2011, CCI,  5.8,46 54.77196N,017 41.81405E,0.7,12
0011,01:38:34 04/01/2011, CCI,  6.9,46 54.77317N,017 41.81419E,0.7,12
0012,01:38:38 04/01/2011, CCI,  6.8,46 54.77335N,017 41.81488E,0.7,12
0013,01:38:42 04/01/2011, CCI,  7.6,46 54.77423N,017 41.81516E,0.7,12
0014,01:38:52 04/01/2011, CCI,  7.7,46 54.77497N,017 41.81551E,0.7,12
0015,01:38:55 04/01/2011, CCI,  4.0,46 54.77513N,017 41.81562E,0.7,12
