Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0036,14:07:24 05/09/2023, CCI,  5.3,46 55.57103N,017 39.45506E,0.8,12
0037,14:07:29 05/09/2023, CCI,  4.2,46 55.57112N,017 39.45517E,0.8,12
0038,14:07:37 05/09/2023, CCI,  6.1,46 55.57127N,017 39.45575E,0.8,12
0039,14:07:42 05/09/2023, CCI,  4.6,46 55.57101N,017 39.45553E,0.8,12
0040,14:07:52 05/09/2023, CCI,  4.6,46 55.57095N,017 39.45553E,0.8,12
0041,14:08:02 05/09/2023, CCI,  5.9,46 55.56941N,017 39.45568E,0.8,12
0042,14:08:15 05/09/2023, CCI,  3.1,46 55.56958N,017 39.45613E,0.8,12
0043,14:08:20 05/09/2023, CCI,  4.7,46 55.56918N,017 39.45626E,0.8,12
0044,14:08:27 05/09/2023, CCI,  3.8,46 55.56876N,017 39.45658E,0.8,12
0045,14:08:31 05/09/2023, CCI,  5.3,46 55.56894N,017 39.45678E,0.8,12
0046,14:08:36 05/09/2023, CCI,  4.9,46 55.56896N,017 39.45685E,0.8,12
0047,14:08:41 05/09/2023, CCI,  4.1,46 55.56902N,017 39.45651E,0.8,12
0048,14:09:04 05/09/2023, CCI,  6.1,46 55.56900N,017 39.45737E,0.8,12
0049,14:09:09 05/09/2023, CCI,  3.5,46 55.56776N,017 39.45794E,0.8,12
0050,14:09:52 05/09/2023, CCI,  3.1,46 55.56754N,017 39.45790E,0.8,12
0051,14:09:57 05/09/2023, CCI,  4.8,46 55.57462N,017 39.48119E,0.8,12
0052,14:10:02 05/09/2023, CCI,  5.3,46 55.57482N,017 39.48066E,0.8,12
0053,14:10:07 05/09/2023, CCI,  6.5,46 55.57442N,017 39.48085E,0.8,12
0054,14:10:13 05/09/2023, CCI,  4.8,46 55.57429N,017 39.48051E,0.8,12
0055,14:10:17 05/09/2023, CCI,  5.6,46 55.57478N,017 39.48088E,0.8,12
0056,14:10:20 05/09/2023, CCI,  3.3,46 55.57488N,017 39.48099E,0.8,12
0057,14:10:26 05/09/2023, CCI,  3.6,46 55.57506N,017 39.48054E,0.8,12
0058,14:10:58 05/09/2023, CCI,  5.9,46 55.57466N,017 39.48058E,0.8,12
0059,14:11:04 05/09/2023, CCI,  6.6,46 55.57513N,017 39.48194E,0.8,12
0060,14:11:10 05/09/2023, CCI,  5.6,46 55.57510N,017 39.48165E,0.8,12
0061,14:11:25 05/09/2023, CCI,  3.7,46 55.57446N,017 39.48171E,0.8,12
0062,14:11:31 05/09/2023, CCI,  3.9,46 55.57449N,017 39.48176E,0.8,12
0063,14:11:36 05/09/2023, CCI,  5.2,46 55.57453N,017 39.48153E,0.8,12
0064,14:11:41 05/09/2023, CCI,  6.4,46 55.57450N,017 39.48217E,0.8,12
0065,14:11:45 05/09/2023, CCI,  3.1,46 55.57380N,017 39.48273E,0.8,12
0066,14:14:12 05/09/2023, CCI,  4.3,46 55.57373N,017 39.48239E,0.8,12
0067,14:14:18 05/09/2023, CCI,  3.5,46 55.57447N,017 39.48194E,0.8,12
0068,14:14:23 05/09/2023, CCI,  4.5,46 55.57428N,017 39.48265E,0.8,12
0069,14:14:28 05/09/2023, CCI,  3.8,46 55.57409N,017 39.48265E,0.8,12
0070,14:14:33 05/09/2023, CCI,  4.6,46 55.57387N,017 39.48297E,0.8,12
0071,14:14:37 05/09/2023, CCI,  4.1,46 55.57369N,017 39.48311E,0.8,12
0072,14:14:42 05/09/2023, CCI,  3.9,46 55.57353N,017 39.48344E,0.8,12
0073,14:14:45 05/09/2023, CCI,  4.6,46 55.57358N,017 39.48360E,0.8,12
0074,14:14:52 05/09/2023, CCI,  3.3,46 55.57390N,017 39.48334E,0.8,12
0075,14:14:56 05/09/2023, CCI,  4.1,46 55.57413N,017 39.48266E,0.8,12
