Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0026,10:00:35 10/18/2023, CCI, 35.7,46 55.56208N,017 39.41620E,0.6,12
0027,10:00:54 10/18/2023, CCI,  5.3,46 55.56198N,017 39.41594E,0.6,12
0028,10:01:04 10/18/2023, CCI, 25.6,46 55.56188N,017 39.41610E,0.6,12
0029,10:01:18 10/18/2023, CCI, 18.6,46 55.56234N,017 39.41623E,0.6,12
0030,10:01:25 10/18/2023, CCI, 10.2,46 55.56301N,017 39.41450E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:03:34 10/18/2023, CCI, 15.0,46 55.56941N,017 39.45648E,0.6,12
0002,10:03:39 10/18/2023, CCI, 15.6,46 55.56961N,017 39.45665E,0.6,12
0003,10:03:44 10/18/2023, CCI, 15.9,46 55.56961N,017 39.45628E,0.6,12
0004,10:03:49 10/18/2023, CCI, 12.6,46 55.56943N,017 39.45657E,0.6,12
0005,10:03:52 10/18/2023, CCI, 14.2,46 55.56960N,017 39.45627E,0.6,12
0006,10:03:58 10/18/2023, CCI, 11.8,46 55.56933N,017 39.45659E,0.6,12
0007,10:04:02 10/18/2023, CCI, 11.3,46 55.56926N,017 39.45662E,0.6,12
0008,10:04:06 10/18/2023, CCI, 13.4,46 55.56961N,017 39.45658E,0.6,12
0009,10:04:10 10/18/2023, CCI, 17.4,46 55.56989N,017 39.45681E,0.6,12
0010,10:04:18 10/18/2023, CCI, 14.1,46 55.56968N,017 39.45681E,0.6,12
0011,10:04:24 10/18/2023, CCI, 10.1,46 55.56937N,017 39.45600E,0.6,12
0012,10:04:32 10/18/2023, CCI, 17.0,46 55.56933N,017 39.45637E,0.6,12
0013,10:04:37 10/18/2023, CCI,  6.8,46 55.56881N,017 39.45637E,0.6,12
0014,10:04:43 10/18/2023, CCI, 12.5,46 55.56918N,017 39.45623E,0.6,12
0015,10:04:47 10/18/2023, CCI, 15.2,46 55.56992N,017 39.45595E,0.6,12
0016,10:04:53 10/18/2023, CCI, 10.9,46 55.56990N,017 39.45613E,0.6,12
0017,10:04:58 10/18/2023, CCI, 14.8,46 55.57006N,017 39.45615E,0.6,12
0018,10:05:02 10/18/2023, CCI, 14.4,46 55.57024N,017 39.45632E,0.6,12
0019,10:05:06 10/18/2023, CCI, 14.0,46 55.57025N,017 39.45621E,0.6,12
0020,10:05:17 10/18/2023, CCI, 15.1,46 55.57026N,017 39.45636E,0.6,12
0021,10:05:25 10/18/2023, CCI,  8.2,46 55.56940N,017 39.45696E,0.6,12
0022,10:05:30 10/18/2023, CCI,  8.4,46 55.56962N,017 39.45707E,0.6,12
0023,10:05:40 10/18/2023, CCI, 47.0,46 55.56955N,017 39.45715E,0.6,12
0024,10:05:48 10/18/2023, CCI, 10.8,46 55.56976N,017 39.45685E,0.6,12
0025,10:05:55 10/18/2023, CCI, 96.2,46 55.57073N,017 39.45668E,0.6,12
0026,10:06:11 10/18/2023, CCI, 36.7,46 55.57101N,017 39.45679E,0.6,12
0027,10:06:22 10/18/2023, CCI, 11.3,46 55.56953N,017 39.45765E,0.6,12
0028,10:06:34 10/18/2023, CCI, 18.1,46 55.57071N,017 39.45582E,0.6,12
0029,10:06:39 10/18/2023, CCI, 61.4,46 55.57124N,017 39.45574E,0.6,12
0030,10:06:45 10/18/2023, CCI, 22.1,46 55.57140N,017 39.45563E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:09:29 10/18/2023, CCI,  9.3,46 55.60365N,017 39.43745E,0.6,12
0002,10:09:33 10/18/2023, CCI,  8.0,46 55.60398N,017 39.43749E,0.6,12
0003,10:09:38 10/18/2023, CCI, 12.2,46 55.60421N,017 39.43760E,0.6,12
0004,10:09:42 10/18/2023, CCI,  7.9,46 55.60411N,017 39.43757E,0.6,12
0005,10:09:47 10/18/2023, CCI,  2.5,46 55.60417N,017 39.43819E,0.6,12
0006,10:09:53 10/18/2023, CCI,  2.3,46 55.60428N,017 39.43820E,0.6,12
0007,10:09:57 10/18/2023, CCI,  5.6,46 55.60473N,017 39.43789E,0.6,12
0008,10:10:01 10/18/2023, CCI,  5.7,46 55.60502N,017 39.43800E,0.6,12
0009,10:10:05 10/18/2023, CCI,  6.8,46 55.60516N,017 39.43774E,0.6,12
0010,10:10:13 10/18/2023, CCI,  6.6,46 55.60528N,017 39.43768E,0.6,12
0011,10:10:18 10/18/2023, CCI,  3.6,46 55.60430N,017 39.43849E,0.6,12
0012,10:10:25 10/18/2023, CCI,  3.1,46 55.60423N,017 39.43888E,0.6,12
0013,10:10:34 10/18/2023, CCI,  4.9,46 55.60424N,017 39.43861E,0.6,12
0014,10:10:39 10/18/2023, CCI,  6.5,46 55.60442N,017 39.43885E,0.6,12
0015,10:10:42 10/18/2023, CCI,  5.9,46 55.60425N,017 39.43864E,0.6,12
0016,10:10:50 10/18/2023, CCI,  5.0,46 55.60409N,017 39.43796E,0.6,12
0017,10:10:54 10/18/2023, CCI,  7.5,46 55.60488N,017 39.43762E,0.6,12
0018,10:10:59 10/18/2023, CCI, 11.1,46 55.60505N,017 39.43761E,0.6,12
0019,10:11:04 10/18/2023, CCI,  4.4,46 55.60492N,017 39.43756E,0.6,12
0020,10:11:18 10/18/2023, CCI,  5.2,46 55.60491N,017 39.43757E,0.6,12
0021,10:11:29 10/18/2023, CCI, 11.2,46 55.60474N,017 39.43874E,0.6,12
0022,10:11:36 10/18/2023, CCI,  3.7,46 55.60541N,017 39.43853E,0.6,12
0023,10:11:47 10/18/2023, CCI, 48.0,46 55.60529N,017 39.43787E,0.6,12
0024,10:11:59 10/18/2023, CCI,  4.7,46 55.60497N,017 39.43743E,0.6,12
0025,10:12:04 10/18/2023, CCI,  3.1,46 55.60504N,017 39.43698E,0.6,12
0026,10:12:16 10/18/2023, CCI, 31.1,46 55.60487N,017 39.43741E,0.6,12
0027,10:12:29 10/18/2023, CCI,  4.2,46 55.60313N,017 39.43790E,0.6,12
0028,10:12:37 10/18/2023, CCI, 27.1,46 55.60447N,017 39.43805E,0.7,12
0029,10:13:04 10/18/2023, CCI, 12.8,46 55.60470N,017 39.43814E,0.6,12
0030,10:15:27 10/18/2023, CCI, 11.3,46 55.60466N,017 39.43812E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:15:37 10/18/2023, CCI,  9.1,46 55.57523N,017 39.48238E,0.6,12
0002,10:15:42 10/18/2023, CCI, 26.0,46 55.57510N,017 39.48238E,0.6,12
0003,10:15:52 10/18/2023, CCI, 16.9,46 55.57509N,017 39.48201E,0.6,12
0004,10:15:57 10/18/2023, CCI, 10.5,46 55.57499N,017 39.48218E,0.6,12
0005,10:16:03 10/18/2023, CCI, 25.4,46 55.57502N,017 39.48236E,0.6,12
0006,10:16:09 10/18/2023, CCI, 12.9,46 55.57496N,017 39.48249E,0.6,12
0007,10:16:15 10/18/2023, CCI, 15.2,46 55.57530N,017 39.48247E,0.6,12
0008,10:16:19 10/18/2023, CCI,  9.7,46 55.57533N,017 39.48300E,0.6,12
0009,10:16:27 10/18/2023, CCI, 16.0,46 55.57531N,017 39.48290E,0.6,12
0010,10:16:32 10/18/2023, CCI, 14.6,46 55.57512N,017 39.48315E,0.6,12
0011,10:16:38 10/18/2023, CCI, 10.4,46 55.57529N,017 39.48339E,0.6,12
0012,10:16:45 10/18/2023, CCI,  8.6,46 55.57530N,017 39.48328E,0.6,12
0013,10:16:50 10/18/2023, CCI, 19.3,46 55.57556N,017 39.48271E,0.6,12
0014,10:16:55 10/18/2023, CCI, 17.8,46 55.57540N,017 39.48259E,0.6,12
0015,10:16:59 10/18/2023, CCI, 15.2,46 55.57544N,017 39.48234E,0.6,12
0016,10:17:07 10/18/2023, CCI,  8.3,46 55.57530N,017 39.48224E,0.6,12
0017,10:17:11 10/18/2023, CCI, 22.8,46 55.57510N,017 39.48226E,0.6,12
0018,10:17:14 10/18/2023, CCI, 22.8,46 55.57541N,017 39.48207E,0.6,12
0019,10:17:19 10/18/2023, CCI,  9.0,46 55.57495N,017 39.48225E,0.6,12
0020,10:17:20 10/18/2023, CCI,  8.2,46 55.57499N,017 39.48195E,0.6,12
0021,10:17:35 10/18/2023, CCI, 31.4,46 55.57492N,017 39.48284E,0.6,12
0022,10:17:39 10/18/2023, CCI, 30.2,46 55.57478N,017 39.48233E,0.6,12
0023,10:17:45 10/18/2023, CCI, 18.6,46 55.57477N,017 39.48243E,0.6,12
0024,10:17:52 10/18/2023, CCI, 23.5,46 55.57488N,017 39.48295E,0.6,12
0025,10:18:01 10/18/2023, CCI, 17.8,46 55.57517N,017 39.48348E,0.6,12
0026,10:18:07 10/18/2023, CCI, 31.6,46 55.57558N,017 39.48348E,0.6,12
0027,10:18:10 10/18/2023, CCI, 18.1,46 55.57573N,017 39.48410E,0.6,12
0028,10:18:16 10/18/2023, CCI, 40.8,46 55.57599N,017 39.48429E,0.6,12
0029,10:18:19 10/18/2023, CCI, 27.7,46 55.57544N,017 39.48385E,0.6,12
0030,10:18:23 10/18/2023, CCI, 24.1,46 55.57540N,017 39.48377E,0.6,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,10:19:08 10/18/2023, CCI, 25.5,46 55.59539N,017 39.47222E,0.6,12
0002,10:19:13 10/18/2023, CCI, 13.7,46 55.59577N,017 39.47220E,0.6,12
0003,10:19:18 10/18/2023, CCI, 15.3,46 55.59629N,017 39.47203E,0.6,12
0004,10:19:24 10/18/2023, CCI, 16.5,46 55.59694N,017 39.47180E,0.6,12
0005,10:19:28 10/18/2023, CCI, 17.7,46 55.59721N,017 39.47153E,0.6,12
0006,10:19:33 10/18/2023, CCI,  8.1,46 55.59733N,017 39.47081E,0.6,12
0007,10:19:41 10/18/2023, CCI, 20.2,46 55.59727N,017 39.47135E,0.6,12
0008,10:19:46 10/18/2023, CCI, 19.5,46 55.59744N,017 39.47098E,0.6,12
0009,10:19:50 10/18/2023, CCI, 19.6,46 55.59770N,017 39.47065E,0.6,12
0010,10:19:56 10/18/2023, CCI, 19.8,46 55.59785N,017 39.47068E,0.6,12
0011,10:20:01 10/18/2023, CCI, 21.6,46 55.59847N,017 39.47039E,0.6,12
0012,10:20:05 10/18/2023, CCI, 19.0,46 55.59804N,017 39.47019E,0.6,12
0013,10:20:10 10/18/2023, CCI, 18.6,46 55.59816N,017 39.46996E,0.6,12
0014,10:20:15 10/18/2023, CCI, 27.6,46 55.59765N,017 39.47034E,0.6,12
0015,10:20:18 10/18/2023, CCI, 19.2,46 55.59843N,017 39.46988E,0.6,12
0016,10:20:23 10/18/2023, CCI, 14.6,46 55.59857N,017 39.46986E,0.6,12
0017,10:20:28 10/18/2023, CCI, 16.8,46 55.59865N,017 39.46998E,0.6,12
0018,10:20:34 10/18/2023, CCI,  8.0,46 55.59863N,017 39.47000E,0.6,12
0019,10:20:37 10/18/2023, CCI, 19.6,46 55.59870N,017 39.47007E,0.6,12
0020,10:20:49 10/18/2023, CCI, 19.7,46 55.59843N,017 39.47012E,0.6,12
0021,10:20:58 10/18/2023, CCI, 27.3,46 55.59711N,017 39.47133E,0.6,12
0022,10:21:10 10/18/2023, CCI, 90.4,46 55.59712N,017 39.46973E,0.6,12
0023,10:21:19 10/18/2023, CCI,  9.9,46 55.59716N,017 39.47009E,0.6,12
0024,10:21:28 10/18/2023, CCI, 16.5,46 55.59711N,017 39.47009E,0.6,12
0025,10:21:38 10/18/2023, CCI, 16.6,46 55.59706N,017 39.47086E,0.6,12
0026,10:21:49 10/18/2023, CCI, 26.9,46 55.59773N,017 39.47111E,0.6,12
0027,10:21:56 10/18/2023, CCI,  5.5,46 55.59763N,017 39.47132E,0.6,12
0028,10:22:09 10/18/2023, CCI, 12.2,46 55.59782N,017 39.47148E,0.6,12
0029,10:22:12 10/18/2023, CCI, 29.9,46 55.59817N,017 39.47210E,0.6,12
0030,10:22:16 10/18/2023, CCI, 34.9,46 55.59819N,017 39.47233E,0.6,12
