Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0007,12:14:03 08/31/2023, CCI, 23.6,46 55.59761N,017 39.46981E,0.7,12
0008,12:14:09 08/31/2023, CCI,  8.6,46 55.59788N,017 39.46977E,0.7,12
0009,12:14:13 08/31/2023, CCI, 13.2,46 55.59775N,017 39.46977E,0.7,12
0010,12:14:19 08/31/2023, CCI, 21.2,46 55.59766N,017 39.47015E,0.7,12
0011,12:14:24 08/31/2023, CCI,  8.9,46 55.59746N,017 39.46980E,0.7,12
0012,12:14:27 08/31/2023, CCI, 15.2,46 55.59721N,017 39.47011E,0.7,12
0013,12:14:32 08/31/2023, CCI, 14.9,46 55.59671N,017 39.47099E,0.7,12
0014,12:14:37 08/31/2023, CCI, 16.5,46 55.59748N,017 39.47055E,0.7,12
0015,12:14:40 08/31/2023, CCI, 16.1,46 55.59766N,017 39.47112E,0.7,12
0016,12:14:48 08/31/2023, CCI,  7.6,46 55.59790N,017 39.47147E,0.7,12
0017,12:14:52 08/31/2023, CCI,  6.0,46 55.59652N,017 39.47035E,0.7,12
0018,12:14:59 08/31/2023, CCI,  5.3,46 55.59623N,017 39.46958E,0.7,12
0019,12:15:05 08/31/2023, CCI, 10.0,46 55.59581N,017 39.46962E,0.7,12
0020,12:15:08 08/31/2023, CCI, 25.6,46 55.59600N,017 39.46986E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,12:15:33 08/31/2023, CCI,115.4,46 55.59795N,017 39.47141E,0.7,12
0002,12:15:36 08/31/2023, CCI, 41.8,46 55.59839N,017 39.47188E,0.7,12
0003,12:15:41 08/31/2023, CCI, 26.4,46 55.59866N,017 39.47235E,0.7,12
0004,12:15:54 08/31/2023, CCI, 44.3,46 55.59959N,017 39.47200E,0.7,12
0005,12:16:06 08/31/2023, CCI, 31.0,46 55.59937N,017 39.47167E,0.7,12
0006,12:16:16 08/31/2023, CCI,  9.0,46 55.59939N,017 39.47227E,0.7,12
0007,12:16:19 08/31/2023, CCI, 12.2,46 55.59785N,017 39.47018E,0.7,12
0008,12:16:31 08/31/2023, CCI, 90.1,46 55.59750N,017 39.46982E,0.7,12
0009,12:16:36 08/31/2023, CCI, 10.9,46 55.59749N,017 39.46963E,0.7,12
0010,12:16:40 08/31/2023, CCI, 12.0,46 55.59765N,017 39.47017E,0.7,12
0011,12:16:56 08/31/2023, CCI, 10.9,46 55.59777N,017 39.47063E,0.8,12
0012,12:17:12 08/31/2023, CCI, 17.8,46 55.59813N,017 39.47103E,0.7,12
0013,12:17:15 08/31/2023, CCI, 24.9,46 55.59714N,017 39.47288E,0.7,12
0014,12:17:26 08/31/2023, CCI, 20.8,46 55.59798N,017 39.47235E,0.7,12
0015,12:17:30 08/31/2023, CCI, 30.5,46 55.59879N,017 39.47166E,0.7,12
0016,12:17:39 08/31/2023, CCI, 28.1,46 55.59852N,017 39.47122E,0.7,12
0017,12:17:45 08/31/2023, CCI, 17.7,46 55.59751N,017 39.47263E,0.7,12
0018,12:17:55 08/31/2023, CCI,  8.2,46 55.59791N,017 39.47300E,0.7,12
0019,12:18:09 08/31/2023, CCI, 22.8,46 55.59767N,017 39.47353E,0.7,12
0020,12:18:16 08/31/2023, CCI, 40.3,46 55.59839N,017 39.47289E,0.7,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,13:30:39 08/31/2023, CCI, 14.0,46 55.59278N,017 40.93975E,0.6,12
0002,13:30:45 08/31/2023, CCI, 16.0,46 55.59235N,017 40.93960E,0.6,12
0003,13:30:49 08/31/2023, CCI, 16.1,46 55.59203N,017 40.93958E,0.7,12
0004,13:30:54 08/31/2023, CCI, 16.8,46 55.59185N,017 40.93951E,0.8,12
0005,13:31:04 08/31/2023, CCI, 12.8,46 55.59210N,017 40.93944E,0.7,12
0006,13:31:18 08/31/2023, CCI, 14.0,46 55.59109N,017 40.93877E,0.7,12
0007,13:31:22 08/31/2023, CCI, 11.6,46 55.59139N,017 40.93855E,0.6,12
0008,13:31:47 08/31/2023, CCI, 11.7,46 55.59117N,017 40.93837E,0.6,12
0009,13:31:57 08/31/2023, CCI, 17.0,46 55.59224N,017 40.93874E,0.7,12
0010,13:32:04 08/31/2023, CCI, 12.2,46 55.59200N,017 40.93881E,0.7,12
0011,13:32:17 08/31/2023, CCI, 16.6,46 55.59270N,017 40.93902E,0.7,12
0012,13:32:23 08/31/2023, CCI, 13.7,46 55.59315N,017 40.93610E,0.6,12
0013,13:32:27 08/31/2023, CCI, 18.2,46 55.59290N,017 40.93637E,1.1,09
0014,13:32:45 08/31/2023, CCI, 10.6,46 55.59316N,017 40.93640E,0.8,10
0015,13:32:49 08/31/2023, CCI, 14.0,46 55.59342N,017 40.93826E,0.8,10
0016,13:32:57 08/31/2023, CCI, 17.0,46 55.59356N,017 40.93797E,0.8,10
0017,13:33:01 08/31/2023, CCI, 12.6,46 55.59396N,017 40.93905E,0.8,10
0018,13:33:05 08/31/2023, CCI, 13.6,46 55.59393N,017 40.93917E,0.8,09
0019,13:33:10 08/31/2023, CCI, 10.8,46 55.59419N,017 40.93878E,0.8,10
0020,13:33:19 08/31/2023, CCI, 15.1,46 55.59399N,017 40.93967E,0.8,10
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,13:34:05 08/31/2023, CCI, 10.2,46 55.57770N,017 40.95419E,0.9,10
0002,13:34:22 08/31/2023, CCI, 13.1,46 55.57765N,017 40.95394E,0.8,10
0003,13:34:27 08/31/2023, CCI, 11.0,46 55.57702N,017 40.95412E,2.0,08
0004,13:34:31 08/31/2023, CCI, 13.5,46 55.57598N,017 40.95417E,0.9,09
0005,13:34:35 08/31/2023, CCI, 12.4,46 55.57654N,017 40.95372E,0.8,10
0006,13:34:43 08/31/2023, CCI, 13.0,46 55.57702N,017 40.95384E,0.8,10
0007,13:34:54 08/31/2023, CCI, 12.8,46 55.57632N,017 40.95361E,0.9,09
0008,13:35:04 08/31/2023, CCI, 10.9,46 55.57737N,017 40.95381E,0.8,11
0009,13:35:15 08/31/2023, CCI,  9.9,46 55.57650N,017 40.95305E,0.8,11
0010,13:35:23 08/31/2023, CCI, 11.6,46 55.57646N,017 40.95313E,0.8,11
0011,13:35:28 08/31/2023, CCI,  9.2,46 55.57691N,017 40.95332E,0.8,11
0012,13:35:32 08/31/2023, CCI,  9.6,46 55.57760N,017 40.95286E,0.8,12
0013,13:35:36 08/31/2023, CCI, 15.4,46 55.57730N,017 40.95314E,0.9,12
0014,13:35:43 08/31/2023, CCI, 11.8,46 55.57685N,017 40.95299E,0.8,12
0015,13:35:46 08/31/2023, CCI, 11.5,46 55.57664N,017 40.95286E,0.9,11
0016,13:35:51 08/31/2023, CCI, 12.2,46 55.57656N,017 40.95294E,0.8,12
0017,13:35:57 08/31/2023, CCI, 12.1,46 55.57630N,017 40.95274E,0.8,12
0018,13:36:20 08/31/2023, CCI, 15.1,46 55.57586N,017 40.95220E,0.8,12
0019,13:36:23 08/31/2023, CCI, 15.2,46 55.57492N,017 40.95214E,0.8,12
0020,13:36:26 08/31/2023, CCI, 14.4,46 55.57517N,017 40.95188E,0.8,12
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,15:51:09 08/31/2023, CCI,  4.9,----.------,-----.------,-.-,--
0002,15:51:17 08/31/2023, CCI,  8.7,----.------,-----.------,-.-,--
0003,15:51:21 08/31/2023, CCI, 80.5,----.------,-----.------,-.-,--
0004,15:51:25 08/31/2023, CCI, 23.1,----.------,-----.------,-.-,--
0005,15:51:35 08/31/2023, CCI,  7.4,----.------,-----.------,-.-,--
0006,15:51:41 08/31/2023, CCI,  9.2,----.------,-----.------,-.-,--
0007,15:51:51 08/31/2023, CCI,  7.3,----.------,-----.------,-.-,--
0008,15:52:02 08/31/2023, CCI, 12.1,----.------,-----.------,-.-,--
0009,15:52:09 08/31/2023, CCI, 50.5,----.------,-----.------,-.-,--
0010,15:52:27 08/31/2023, CCI, 17.1,----.------,-----.------,-.-,--
0011,15:52:38 08/31/2023, CCI, 18.6,----.------,-----.------,-.-,--
0012,15:52:54 08/31/2023, CCI,  3.4,----.------,-----.------,-.-,--
0013,15:53:01 08/31/2023, CCI, 29.2,----.------,-----.------,-.-,--
0014,15:53:08 08/31/2023, CCI, 16.1,----.------,-----.------,-.-,--
0015,15:53:16 08/31/2023, CCI,  4.2,----.------,-----.------,-.-,--
0016,15:53:26 08/31/2023, CCI,  9.8,----.------,-----.------,-.-,--
0017,15:53:32 08/31/2023, CCI,  1.3,----.------,-----.------,-.-,--
0018,15:53:42 08/31/2023, CCI, 19.2,----.------,-----.------,-.-,--
0019,15:53:47 08/31/2023, CCI, 11.8,----.------,-----.------,-.-,--
0020,15:54:04 08/31/2023, CCI, 13.3,----.------,-----.------,-.-,--
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,15:55:28 08/31/2023, CCI, 17.7,46 54.73333N,017 41.80373E,1.4,07
0002,15:55:41 08/31/2023, CCI,  3.1,46 54.73379N,017 41.80414E,1.4,07
0003,15:55:49 08/31/2023, CCI, 33.2,46 54.73114N,017 41.80258E,1.4,07
0004,15:56:00 08/31/2023, CCI,  3.0,46 54.73036N,017 41.80319E,1.4,07
0005,15:56:08 08/31/2023, CCI, 28.4,46 54.73083N,017 41.80427E,1.4,07
0006,15:56:22 08/31/2023, CCI,  9.4,46 54.73231N,017 41.80415E,1.4,07
0007,15:56:30 08/31/2023, CCI, 18.6,46 54.73266N,017 41.80399E,1.4,07
0008,15:56:43 08/31/2023, CCI, 15.4,46 54.73157N,017 41.80362E,1.4,07
0009,15:56:58 08/31/2023, CCI, 23.3,46 54.73231N,017 41.80493E,1.4,07
0010,15:57:03 08/31/2023, CCI, 13.4,46 54.73179N,017 41.80268E,1.4,07
0011,15:57:07 08/31/2023, CCI, 11.8,46 54.73227N,017 41.80168E,1.4,07
0012,15:57:20 08/31/2023, CCI, 16.9,46 54.73321N,017 41.80185E,1.4,07
0013,15:57:28 08/31/2023, CCI, 11.9,46 54.73353N,017 41.80165E,1.2,08
0014,15:57:41 08/31/2023, CCI, 17.8,46 54.73295N,017 41.80147E,1.2,08
0015,15:57:49 08/31/2023, CCI,  1.6,46 54.73202N,017 41.80071E,1.2,08
0016,15:57:58 08/31/2023, CCI,  1.4,46 54.73176N,017 41.80123E,1.0,09
0017,15:58:12 08/31/2023, CCI,  2.4,46 54.73151N,017 41.80090E,1.0,09
0018,15:58:16 08/31/2023, CCI, 17.0,46 54.73160N,017 41.80230E,1.0,09
0019,15:58:20 08/31/2023, CCI, 15.5,46 54.73188N,017 41.80265E,1.0,09
0020,15:58:31 08/31/2023, CCI, 14.4,46 54.73200N,017 41.80300E,1.0,09
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,16:15:29 08/31/2023, CCI, 19.5,----.------,-----.------,-.-,--
0002,16:15:40 08/31/2023, CCI,  5.3,----.------,-----.------,-.-,--
0003,16:15:46 08/31/2023, CCI, 24.6,----.------,-----.------,-.-,--
0004,16:15:52 08/31/2023, CCI, 23.5,----.------,-----.------,-.-,--
0005,16:15:59 08/31/2023, CCI, 18.2,----.------,-----.------,-.-,--
0006,16:16:03 08/31/2023, CCI, 29.5,----.------,-----.------,-.-,--
0007,16:16:07 08/31/2023, CCI, 24.7,----.------,-----.------,-.-,--
0008,16:16:11 08/31/2023, CCI, 20.3,----.------,-----.------,-.-,--
0009,16:16:21 08/31/2023, CCI, 22.1,----.------,-----.------,-.-,--
0010,16:16:29 08/31/2023, CCI, 12.2,----.------,-----.------,-.-,--
0011,16:16:35 08/31/2023, CCI, 29.3,----.------,-----.------,-.-,--
0012,16:16:41 08/31/2023, CCI, 36.6,----.------,-----.------,-.-,--
0013,16:16:52 08/31/2023, CCI, 32.6,----.------,-----.------,-.-,--
0014,16:16:57 08/31/2023, CCI, 15.4,----.------,-----.------,-.-,--
0015,16:17:01 08/31/2023, CCI, 24.7,----.------,-----.------,-.-,--
0016,16:17:05 08/31/2023, CCI, 25.2,----.------,-----.------,-.-,--
0017,16:17:14 08/31/2023, CCI, 22.8,----.------,-----.------,-.-,--
0018,16:17:25 08/31/2023, CCI, 26.3,----.------,-----.------,-.-,--
0019,16:17:30 08/31/2023, CCI, 26.5,----.------,-----.------,-.-,--
0020,16:17:38 08/31/2023, CCI, 23.2,----.------,-----.------,-.-,--
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
Sample,Time/Date,Units,Reading,Lat,Lon,DOP,# Sat
0001,16:22:59 08/31/2023, CCI, 20.5,----.------,-----.------,-.-,--
0002,16:23:08 08/31/2023, CCI, 14.1,----.------,-----.------,-.-,--
0003,16:23:21 08/31/2023, CCI, 13.8,----.------,-----.------,-.-,--
0004,16:23:27 08/31/2023, CCI, 22.4,----.------,-----.------,-.-,--
0005,16:23:39 08/31/2023, CCI, 19.6,----.------,-----.------,-.-,--
0006,16:23:48 08/31/2023, CCI, 19.5,----.------,-----.------,-.-,--
0007,16:23:50 08/31/2023, CCI, 24.4,----.------,-----.------,-.-,--
0008,16:23:57 08/31/2023, CCI, 29.3,----.------,-----.------,-.-,--
0009,16:24:09 08/31/2023, CCI, 21.3,----.------,-----.------,-.-,--
0010,16:24:26 08/31/2023, CCI,  8.5,----.------,-----.------,-.-,--
0011,16:24:30 08/31/2023, CCI, 19.0,----.------,-----.------,-.-,--
0012,16:24:35 08/31/2023, CCI, 22.3,----.------,-----.------,-.-,--
0013,16:24:41 08/31/2023, CCI, 17.2,----.------,-----.------,-.-,--
0014,16:24:44 08/31/2023, CCI, 22.3,----.------,-----.------,-.-,--
0015,16:24:50 08/31/2023, CCI, 21.2,----.------,-----.------,-.-,--
0016,16:24:58 08/31/2023, CCI, 17.7,----.------,-----.------,-.-,--
0017,16:25:03 08/31/2023, CCI, 26.8,----.------,-----.------,-.-,--
0018,16:25:08 08/31/2023, CCI, 26.6,----.------,-----.------,-.-,--
0019,16:25:13 08/31/2023, CCI, 29.0,----.------,-----.------,-.-,--
0020,16:25:17 08/31/2023, CCI, 24.2,----.------,-----.------,-.-,--
